2026-02-03 21:28:48 | WARN | api | Elevated error rate observed window_s=30 rate=7.1% (env=prod, region=ap-southeast-1, ip=145.59.38.113, request_id=6w80gc2tv433r4yd, trace_id=lh7b6c9sad9qsyk60mnh2lel, ua="curl/8.4.0")
2026-02-04 00:05:08 | WARN | api | Disk usage above 80% disk=90% (env=prod, region=ap-southeast-1, ip=245.21.82.201, request_id=mkxaquli55gulw4t, trace_id=rewfzk282bmctlypvcn9m9lq, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 00:05:33 | WARN | api | Rate limit nearing threshold remaining=49 (env=staging, region=eu-west-1, ip=184.11.174.178, request_id=i4sjkb8l55nv6dsl, trace_id=utr2kcw9c1gk1s1ttcjqdtex, ua="curl/8.4.0")
2026-02-04 00:06:12 | WARN | api | Rate limit nearing threshold remaining=13 (env=prod, region=me-south-1, ip=64.241.231.51, request_id=0as637ljqqsbbgwj, trace_id=clk6r0tj73ar8p2qgt6zo5xl, ua="curl/8.4.0")
2026-02-04 00:15:00 | WARN | api | High memory usage warning mem=64% (env=prod, region=eu-west-1, ip=163.92.132.144, request_id=yara056cpr2y25zt, trace_id=qubbn32ah5xd2e5cgw8o9b9b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 00:15:15 | WARN | api | Circuit breaker half-open dependency=s3 (env=prod, region=eu-west-1, ip=62.236.102.201, request_id=5r31ohkzjex395ph, trace_id=yn56zdyqbnplfx3a3cb403ga, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 00:18:38 | WARN | api | Slow response detected (2974ms) endpoint=/token/refresh (env=prod, region=us-east-1, ip=195.235.78.143, request_id=fi901dhcy9obdqml, trace_id=94vet7oaybbcqyfzrmkj6gyt, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 00:18:39 | WARN | api | Rate limit nearing threshold remaining=20 (env=prod, region=me-south-1, ip=35.187.101.143, request_id=pabct2zh2u8c0nn8, trace_id=sfttn9etgt889i02bfak6rcj, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 00:20:18 | WARN | api | High memory usage warning mem=86% (env=prod, region=ap-southeast-1, ip=18.243.140.239, request_id=7bmtzld7zkyi72o1, trace_id=5rb3ybdrnb91akl8yyzfc2wn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 00:20:40 | WARN | api | Rate limit nearing threshold remaining=43 (env=prod, region=us-east-1, ip=77.29.184.8, request_id=5klbwhafnmeti4dx, trace_id=etvjp5jcsgl3oen39tcpbzxp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 00:22:30 | WARN | api | High memory usage warning mem=85% (env=prod, region=me-south-1, ip=111.209.226.105, request_id=2z5ymkn1syiw9zgf, trace_id=wnjt2ek50ynygppzidxzjkat, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 00:23:44 | WARN | api | High memory usage warning mem=91% (env=prod, region=eu-west-1, ip=55.236.187.245, request_id=qsb2e1v0qxu244p6, trace_id=pjsevhjs64w8lxv8fx7wuref, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 00:23:52 | WARN | api | Temporary network jitter detected rtt_ms=389 (env=dev, region=me-south-1, ip=57.225.67.18, request_id=d85b6krg80qrd5l9, trace_id=26lto5ddijim8wi9q2ar2d9h, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 00:24:17 | WARN | api | Rate limit nearing threshold remaining=31 (env=prod, region=eu-west-1, ip=92.57.145.254, request_id=ydwk762dt2fbukzp, trace_id=wyxt20odwmvht6lduivxq20c, ua="PostmanRuntime/7.36.0")
2026-02-04 00:26:33 | WARN | api | Elevated error rate observed window_s=120 rate=1.4% (env=staging, region=ap-southeast-1, ip=180.20.93.236, request_id=jqm36hvxdos4n4c2, trace_id=tp5d5ycggkq7ytq63svyo5mf, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 00:29:19 | WARN | api | Circuit breaker half-open dependency=s3 (env=dev, region=us-east-1, ip=172.109.236.93, request_id=nurwfj0pgncb7wlt, trace_id=d6n1v169wzjfdgto5uoe0v29, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 00:31:23 | WARN | api | Retrying request to upstream service attempt=1 (env=dev, region=ap-southeast-1, ip=135.231.96.193, request_id=r3xpmto18opxoup4, trace_id=2a5ufqw4491kdm6j8o3g3g4n, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 00:36:12 | WARN | api | Disk usage above 80% disk=95% (env=prod, region=eu-west-1, ip=249.106.139.250, request_id=ieocgi7kemyqbxvl, trace_id=lhsvqm0deweksuuvr9spqngw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 00:38:10 | WARN | api | Rate limit nearing threshold remaining=18 (env=staging, region=ap-southeast-1, ip=135.47.165.193, request_id=c9swi60a8wu9d4yq, trace_id=vm6e0kv89jrxlzmmaqbugvh3, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 00:39:30 | WARN | api | Temporary network jitter detected rtt_ms=567 (env=prod, region=me-south-1, ip=222.206.234.243, request_id=jfiwyndrfyd05f7i, trace_id=odi2n7u5x6sq1ny90wnvczr6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 00:42:53 | WARN | api | Circuit breaker half-open dependency=kms (env=dev, region=eu-west-1, ip=6.216.169.212, request_id=z9rr9ro4g5hlpxau, trace_id=7wrw9od3yre0utjhmtf0w21d, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 00:43:27 | WARN | api | Circuit breaker half-open dependency=redis (env=prod, region=ap-southeast-1, ip=132.116.148.5, request_id=setyjdf72u5c3atx, trace_id=yzn64obmy7frgtalknaatag9, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 00:47:41 | WARN | api | Elevated error rate observed window_s=60 rate=1.9% (env=prod, region=us-east-1, ip=4.46.9.174, request_id=t7bpqap9sfdni3ki, trace_id=8ql97htsmpcd6gtb5stbrmma, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 00:48:57 | WARN | api | Queue backlog growing size=1077 (env=prod, region=me-south-1, ip=117.75.148.192, request_id=5f7qmet011ws3q3f, trace_id=2dxc5iqko492iaq3b0ugwali, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 00:49:44 | WARN | api | Rate limit nearing threshold remaining=4 (env=prod, region=ap-southeast-1, ip=58.134.34.69, request_id=fg239qe5tel5jhfg, trace_id=kjkyxqmpfsaoa3kryizisie9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 00:56:06 | WARN | api | Queue backlog growing size=9293 (env=prod, region=me-south-1, ip=129.50.45.42, request_id=cj811u6c1hujdyr2, trace_id=zk7dv20lazqsrzd152e9bm2j, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 01:01:58 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=us-east-1, ip=92.155.119.253, request_id=zof1w3xtu90gd84o, trace_id=6kvijmz1v3e0q9slcqzep0uh, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 01:04:14 | WARN | api | Temporary network jitter detected rtt_ms=316 (env=prod, region=eu-west-1, ip=231.79.162.102, request_id=ex7z4hmd8i5bif7k, trace_id=52yik8wc8k77797ryxv5xotc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 01:08:52 | WARN | api | Circuit breaker half-open dependency=cdn-edge (env=dev, region=ap-southeast-1, ip=92.154.118.31, request_id=67fdqp34wrcw5trt, trace_id=vcqewmiox1w436qxepc9mq2l, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 01:09:00 | WARN | api | Temporary network jitter detected rtt_ms=697 (env=dev, region=us-east-1, ip=249.126.89.207, request_id=nbfxtwkl9av4b63t, trace_id=ombslav3mb4pyo8od0qr4ew4, ua="curl/8.4.0")
2026-02-04 01:11:34 | WARN | api | Payment provider latency high (2988ms) (env=staging, region=ap-southeast-1, ip=182.56.141.179, request_id=jmyit6b323rfe0fn, trace_id=fas9rm3k4xk2coxbs3eajbaa, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 01:11:53 | WARN | api | Retrying request to upstream service attempt=5 (env=staging, region=me-south-1, ip=92.31.66.111, request_id=y0o6v2mg8c2epnl6, trace_id=50tr60llrn5eblnz0ikxah35, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 01:12:18 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=us-east-1, ip=68.9.72.197, request_id=2rdwan0t7u5esbsn, trace_id=ijym3sbg4l69e9xbp3coxit1, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 01:14:56 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=eu-west-1, ip=93.186.139.191, request_id=b67emj1mz2gzfakd, trace_id=kf4svb3tjx1zuqroecf71ihd, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 01:19:43 | WARN | api | Disk usage above 80% disk=88% (env=prod, region=ap-southeast-1, ip=19.146.254.61, request_id=pfibk892dhsjq9gv, trace_id=bcr00ekg1qpk7g5rq55gifgl, ua="curl/8.4.0")
2026-02-04 01:22:12 | WARN | api | Payment provider latency high (624ms) (env=staging, region=ap-southeast-1, ip=16.242.103.47, request_id=w7exhao2mlsjsbg2, trace_id=uv1a69nbal505q9lu2pp4qxg, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 01:26:39 | WARN | api | Queue backlog growing size=2247 (env=prod, region=us-east-1, ip=146.232.175.74, request_id=bom183rovvy48m0i, trace_id=p0piu9egpi16uq97dg3gwi0r, ua="PostmanRuntime/7.36.0")
2026-02-04 01:28:40 | WARN | api | High memory usage warning mem=64% (env=prod, region=eu-west-1, ip=232.169.9.90, request_id=zrcmm88qdnv9ebqj, trace_id=ymi5mf6ubvu0kyjsm76ba0iw, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 01:28:43 | WARN | api | Disk usage above 80% disk=91% (env=prod, region=me-south-1, ip=247.92.90.7, request_id=oghlmnxcwmol3ea2, trace_id=buzzx0p1weq7vbck6igxy27u, ua="PostmanRuntime/7.36.0")
2026-02-04 01:31:47 | WARN | api | Circuit breaker half-open dependency=postgres (env=staging, region=eu-west-1, ip=182.247.203.224, request_id=zk8r1dtnk2ank0bx, trace_id=18nf3rw4ue3xyoj2g74v0xpr, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 01:35:04 | WARN | api | Payment provider latency high (2924ms) (env=staging, region=eu-west-1, ip=130.204.40.52, request_id=o8bvykl3b45pecnt, trace_id=rs1m4ey8fwkmdd1zqnh1iln5, ua="PostmanRuntime/7.36.0")
2026-02-04 01:39:25 | WARN | api | Payment provider latency high (1266ms) (env=prod, region=eu-west-1, ip=3.82.57.254, request_id=anh0eig0pzdkay5k, trace_id=irwwyvv1rby7fg7bc36nyscp, ua="curl/8.4.0")
2026-02-04 01:40:44 | WARN | api | Disk usage above 80% disk=87% (env=dev, region=us-east-1, ip=150.99.38.237, request_id=n4qbn3ysssb91mpy, trace_id=fxzfvook6ay5rawet1bcfrpb, ua="curl/8.4.0")
2026-02-04 01:41:35 | WARN | api | Circuit breaker half-open dependency=redis (env=prod, region=ap-southeast-1, ip=230.213.223.178, request_id=ndg86udrmqukm7u6, trace_id=n9gizdyc2w7x6ewqyafyvcpw, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 01:45:01 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=eu-west-1, ip=177.20.216.168, request_id=uemynypsle2bjjcf, trace_id=xzof2r0ccfz7m6dqywnjor1p, ua="PostmanRuntime/7.36.0")
2026-02-04 01:45:35 | WARN | api | Rate limit nearing threshold remaining=36 (env=staging, region=ap-southeast-1, ip=95.153.139.40, request_id=h8uk1msrclb4c120, trace_id=qka13k5rhz8sxb267wgyp33f, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 01:47:58 | WARN | api | Circuit breaker half-open dependency=kms (env=staging, region=eu-west-1, ip=15.85.221.217, request_id=vn0l4h24pm2dmjea, trace_id=uzi5p6qdq49f9lz9fdw02bz9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 01:49:03 | WARN | api | Circuit breaker half-open dependency=email-smtp (env=prod, region=us-east-1, ip=45.115.235.146, request_id=zljzvee7tb7a26sk, trace_id=hndt6s2xu894s0yd5wtzbgzk, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 01:51:30 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=eu-west-1, ip=185.13.182.253, request_id=8rnjg5wkewf0icl3, trace_id=msmjavlukoainmfonuv2rg9i, ua="curl/8.4.0")
2026-02-04 01:54:20 | WARN | api | Rate limit nearing threshold remaining=48 (env=dev, region=ap-southeast-1, ip=228.68.109.208, request_id=qtonalix9k4y8ejv, trace_id=mac9r5dbibnsyeoxoniedb7k, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 01:54:27 | WARN | api | High memory usage warning mem=62% (env=prod, region=me-south-1, ip=253.180.49.23, request_id=8mpd3tiywfiqm3sq, trace_id=2s5hj409zdwe9klnmd629caa, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 01:54:54 | WARN | api | Disk usage above 80% disk=93% (env=prod, region=us-east-1, ip=191.21.78.182, request_id=quqvorvhy1wzllyq, trace_id=eiwhzpn6vm2nam608apfugub, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 01:56:33 | WARN | api | Circuit breaker half-open dependency=s3 (env=prod, region=me-south-1, ip=234.222.85.237, request_id=w4q3f2gmlcti6ivg, trace_id=niusastrqazbwooeac5ui77a, ua="curl/8.4.0")
2026-02-04 01:57:01 | WARN | api | Circuit breaker half-open dependency=cdn-edge (env=staging, region=us-east-1, ip=228.97.248.30, request_id=y16j9fc55gih7grx, trace_id=0e4zlln5tc91uqngn3wayud1, ua="PostmanRuntime/7.36.0")
2026-02-04 01:58:07 | WARN | api | High memory usage warning mem=62% (env=prod, region=eu-west-1, ip=110.173.154.206, request_id=geky00ks7usemw92, trace_id=3w4qvkjnna7b3uaqoa3ol3xa, ua="PostmanRuntime/7.36.0")
2026-02-04 01:59:43 | WARN | api | Elevated error rate observed window_s=60 rate=11.0% (env=prod, region=eu-west-1, ip=68.150.10.187, request_id=pou599oir4oh5b8l, trace_id=dli7g5iabz8i12z0kph2jlvo, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 02:04:23 | WARN | api | Slow response detected (427ms) endpoint=/payments/refund (env=prod, region=eu-west-1, ip=248.218.13.190, request_id=j88to8hdh1urykk8, trace_id=3189b2zt5vmd7qwcks9m2l8u, ua="PostmanRuntime/7.36.0")
2026-02-04 02:06:33 | WARN | api | Retrying request to upstream service attempt=3 (env=dev, region=eu-west-1, ip=80.187.133.188, request_id=rvxbg4q23za7m2o8, trace_id=nzw2cqzwyhg7jj4tpvp9msix, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 02:08:27 | WARN | api | Disk usage above 80% disk=86% (env=staging, region=eu-west-1, ip=218.233.149.110, request_id=r1wtfs504t9q5vb3, trace_id=h1r9au4oziwncjnt1qfcvvjk, ua="curl/8.4.0")
2026-02-04 02:08:36 | WARN | api | Elevated error rate observed window_s=300 rate=2.6% (env=prod, region=ap-southeast-1, ip=223.181.166.160, request_id=r5frm2kzd9fivejr, trace_id=c49dm4ucfw43vx99ty4cozqk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 02:08:50 | WARN | api | Payment provider latency high (827ms) (env=prod, region=us-east-1, ip=46.25.189.226, request_id=bd2siuc8olnotkfg, trace_id=5s653sr4vyaxmpyl8zi2adq2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 02:10:20 | WARN | api | Rate limit nearing threshold remaining=36 (env=prod, region=eu-west-1, ip=71.221.206.61, request_id=cmajujgm29bf0hau, trace_id=4j1ls91mdm6e4okz0is8mhiz, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 02:14:56 | WARN | api | Temporary network jitter detected rtt_ms=757 (env=prod, region=me-south-1, ip=124.55.114.64, request_id=bkfuplb3inul67r9, trace_id=ryueop41ihcom5kfnxodyj4i, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 02:18:43 | WARN | api | High memory usage warning mem=74% (env=staging, region=us-east-1, ip=193.126.142.241, request_id=fr48oksetda09nsq, trace_id=9id5v3m9j6urkbm20t0mb32q, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 02:19:17 | WARN | api | Elevated error rate observed window_s=30 rate=10.3% (env=prod, region=ap-southeast-1, ip=181.141.73.205, request_id=t275030kyhi27ray, trace_id=vmcoc33ztz3kh9xwba2k09bk, ua="PostmanRuntime/7.36.0")
2026-02-04 02:19:30 | WARN | api | Temporary network jitter detected rtt_ms=311 (env=prod, region=me-south-1, ip=241.67.3.215, request_id=7so3ul7ccreq60b5, trace_id=wixh7unoxb0wn9ao2p3378vx, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 02:19:34 | WARN | api | Temporary network jitter detected rtt_ms=460 (env=staging, region=ap-southeast-1, ip=112.102.201.14, request_id=yta89o9m39glsj0k, trace_id=i63gf7cv1ikmjo7ajxsfq05f, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 02:26:04 | WARN | api | Retrying request to upstream service attempt=4 (env=staging, region=ap-southeast-1, ip=115.37.81.144, request_id=hsioxh18h723vj2s, trace_id=gksdfwgs5n15je1f05kfazot, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 02:30:52 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=me-south-1, ip=97.10.235.107, request_id=gstia3445x6r62wi, trace_id=fnhlnquhczehfbje0t2ph8nn, ua="PostmanRuntime/7.36.0")
2026-02-04 02:32:47 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=me-south-1, ip=87.243.64.59, request_id=rn7eewuduuz49px9, trace_id=hepyy8nf6vxzimfygft83s9w, ua="curl/8.4.0")
2026-02-04 02:32:56 | WARN | api | Circuit breaker half-open dependency=cdn-edge (env=prod, region=ap-southeast-1, ip=24.19.125.175, request_id=tjr31vp357v4zfjj, trace_id=0rxnhvl9pl3g33rf85f4aij7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 02:34:42 | WARN | api | Disk usage above 80% disk=93% (env=dev, region=me-south-1, ip=182.215.83.83, request_id=926l2ffe138mj0gd, trace_id=4lzfp8nwlfa0sbxcsrvbjr0f, ua="curl/8.4.0")
2026-02-04 02:34:54 | WARN | api | Slow response detected (371ms) endpoint=/health (env=prod, region=ap-southeast-1, ip=50.146.188.172, request_id=574yd77hrw0ksnmw, trace_id=13ecspkw1k6khznvt8kxq3yv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 02:35:36 | WARN | api | Circuit breaker half-open dependency=redis (env=staging, region=ap-southeast-1, ip=3.195.87.53, request_id=10zz9o8f7vcxrfnw, trace_id=ibazvi44ytfww1n7x1jbbrfo, ua="curl/8.4.0")
2026-02-04 02:39:54 | WARN | api | Rate limit nearing threshold remaining=7 (env=prod, region=us-east-1, ip=5.71.23.23, request_id=h09on2agg2oz9slq, trace_id=q5hmuo8vs7772u2ymf9kixu0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 02:40:49 | WARN | api | Rate limit nearing threshold remaining=4 (env=prod, region=ap-southeast-1, ip=68.11.131.194, request_id=tmvotfhoiq63shs4, trace_id=rv199cjeyy4excq3jgvz97sj, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 02:41:12 | WARN | api | High memory usage warning mem=75% (env=prod, region=me-south-1, ip=61.38.26.144, request_id=9j38u1tnzzs7e99c, trace_id=ij3bwmstnvjd0qnwgnnetzur, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 02:42:57 | WARN | api | Queue backlog growing size=5179 (env=prod, region=ap-southeast-1, ip=187.157.164.57, request_id=zw55kqmbag8rxvnp, trace_id=cc0mtx72cf1qmpo3ytcpzimr, ua="curl/8.4.0")
2026-02-04 02:44:16 | WARN | api | Elevated error rate observed window_s=120 rate=4.5% (env=prod, region=me-south-1, ip=108.107.177.201, request_id=tsvnm609fyp0iix9, trace_id=8hnmwd0nm2lmnhiyn45bvn3m, ua="PostmanRuntime/7.36.0")
2026-02-04 02:44:24 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=me-south-1, ip=93.108.99.136, request_id=nww5cxpi2ne18t74, trace_id=ueh3uk2ajk43oclp5jyte4c0, ua="PostmanRuntime/7.36.0")
2026-02-04 02:44:51 | WARN | api | Circuit breaker half-open dependency=stripe (env=prod, region=ap-southeast-1, ip=107.199.83.6, request_id=wwgsibapg1yt9sp2, trace_id=sv1ofxduu09ex9v14ezecdff, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 02:45:19 | WARN | api | Slow response detected (1157ms) endpoint=/health (env=prod, region=us-east-1, ip=56.83.172.253, request_id=fir0mxu06oqwzo26, trace_id=0ihcubga53163gb1ju6n1s45, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 02:48:08 | WARN | api | Disk usage above 80% disk=84% (env=prod, region=me-south-1, ip=113.253.39.210, request_id=6tyds4vwkwgeg0au, trace_id=kclat2yxw5sh8kbo4zj5gf9k, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 02:50:47 | WARN | api | Slow response detected (1951ms) endpoint=/users/1489/profile (env=prod, region=eu-west-1, ip=32.79.205.74, request_id=s7jnk80hfpzzi3t6, trace_id=c9kggkxh1lip64pam28v8zo1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 02:51:38 | WARN | api | Queue backlog growing size=687 (env=dev, region=me-south-1, ip=143.82.180.214, request_id=2jywoxzhk59m2k26, trace_id=9n1aeue92p9z6kgo8zf2h82g, ua="PostmanRuntime/7.36.0")
2026-02-04 02:54:41 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=eu-west-1, ip=76.151.226.115, request_id=urpr7id5knf8p3x9, trace_id=6z0hvs5v7souan0ap7fbqzj3, ua="PostmanRuntime/7.36.0")
2026-02-04 02:55:37 | WARN | api | Rate limit nearing threshold remaining=1 (env=prod, region=us-east-1, ip=252.72.40.26, request_id=93jj0g7isfl9go00, trace_id=uwag19nxn0471o1hqpwwpm9i, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 02:56:56 | WARN | api | Circuit breaker half-open dependency=postgres (env=prod, region=ap-southeast-1, ip=219.184.152.123, request_id=2o0wwsuf5iq1ay9g, trace_id=quvhaklfb3pvuxg3c0ykhs02, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 02:57:52 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=ap-southeast-1, ip=85.251.187.212, request_id=yxsj2ak0virxnbcx, trace_id=6l9obygv2lha4z9njgj5hr7s, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 02:58:07 | WARN | api | Circuit breaker half-open dependency=stripe (env=dev, region=us-east-1, ip=230.251.193.55, request_id=4p47gafwzk0d00uw, trace_id=uizhnq0y1su8g2cv275j5ref, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 02:58:39 | WARN | api | Payment provider latency high (213ms) (env=prod, region=ap-southeast-1, ip=32.29.252.146, request_id=i9aovtawq6yvet3b, trace_id=xle8o36myduzd3f92gp8p2p2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 02:58:46 | WARN | api | High memory usage warning mem=78% (env=prod, region=ap-southeast-1, ip=131.74.121.81, request_id=1uco2dd7y1bsbz7q, trace_id=6qagliufrumqjshpiccx2eh1, ua="PostmanRuntime/7.36.0")
2026-02-04 02:59:41 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=me-south-1, ip=13.143.49.135, request_id=hzgt0qr7fq20pui7, trace_id=zbfsu9flgucyedwuw7cwqnba, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 03:05:23 | WARN | api | Queue backlog growing size=2001 (env=prod, region=us-east-1, ip=193.206.248.83, request_id=3bflgmh9v138imkf, trace_id=nbfhm8dj249wrl7ka9c5qtez, ua="curl/8.4.0")
